Row_ID,Date,Month,Month_Num,Brand,Variant,Variant_Color,Region,City,Channel,MRP,Selling_Price,Discount_Pct,Promotion,Units_Sold,Revenue_INR,Customer_Satisfaction,Can_Size_ML
4202,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,South India,Chennai,E-Commerce,130,130.0,0,No,77,10010.0,4.0,500
4203,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,South India,Hyderabad,E-Commerce,130,117.0,10,Yes,106,12402.0,4.0,500
4204,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,South India,Kochi,E-Commerce,130,130.0,0,No,85,11050.0,4.7,500
4205,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,South India,Bangalore,Kirana,130,130.0,0,No,56,7280.0,4.2,500
4206,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,South India,Chennai,Kirana,130,130.0,0,No,52,6760.0,4.5,500
4207,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,South India,Hyderabad,Kirana,130,130.0,0,No,64,8320.0,4.6,500
4208,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,South India,Kochi,Kirana,130,130.0,0,No,40,5200.0,4.3,500
4209,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,Modern Trade,130,130.0,0,No,113,14690.0,4.2,500
4210,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,Modern Trade,130,130.0,0,No,73,9490.0,4.2,500
4211,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,Modern Trade,130,130.0,0,No,104,13520.0,4.1,500
4212,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,Modern Trade,130,130.0,0,No,91,11830.0,4.3,500
4213,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,Quick Commerce,130,130.0,0,No,113,14690.0,3.9,500
4214,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,Quick Commerce,130,130.0,0,No,86,11180.0,4.7,500
4215,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,Quick Commerce,130,130.0,0,No,89,11570.0,3.8,500
4216,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,Quick Commerce,130,130.0,0,No,109,14170.0,4.5,500
4217,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,E-Commerce,130,130.0,0,No,66,8580.0,4.2,500
4218,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,E-Commerce,130,130.0,0,No,71,9230.0,4.2,500
4219,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,E-Commerce,130,130.0,0,No,88,11440.0,4.0,500
4220,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,E-Commerce,130,130.0,0,No,64,8320.0,4.3,500
4221,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,Kirana,130,117.0,10,Yes,37,4329.0,4.0,500
4222,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,Kirana,130,130.0,0,No,55,7150.0,4.6,500
4223,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,Kirana,130,130.0,0,No,45,5850.0,4.8,500
4224,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,Kirana,130,130.0,0,No,57,7410.0,4.6,500
4225,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Modern Trade,130,130.0,0,No,77,10010.0,4.1,500
4226,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Modern Trade,130,130.0,0,No,63,8190.0,3.9,500
4227,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Modern Trade,130,130.0,0,No,36,4680.0,4.1,500
4228,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Modern Trade,130,130.0,0,No,51,6630.0,4.1,500
4229,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Quick Commerce,130,104.0,20,Yes,60,6240.0,3.9,500
4230,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Quick Commerce,130,130.0,0,No,76,9880.0,4.7,500
4231,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Quick Commerce,130,110.5,15,Yes,81,8950.5,4.4,500
4232,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Quick Commerce,130,117.0,10,Yes,65,7605.0,4.2,500
4233,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,E-Commerce,130,130.0,0,No,58,7540.0,4.1,500
4234,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,E-Commerce,130,130.0,0,No,57,7410.0,4.6,500
4235,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,E-Commerce,130,130.0,0,No,39,5070.0,3.9,500
4236,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,E-Commerce,130,130.0,0,No,69,8970.0,4.6,500
4237,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Kirana,130,130.0,0,No,40,5200.0,4.6,500
4238,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Kirana,130,130.0,0,No,37,4810.0,4.0,500
4239,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Kirana,130,130.0,0,No,30,3900.0,4.2,500
4240,2023-08-01,Aug 2023,8,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Kirana,130,130.0,0,No,23,2990.0,4.6,500
4241,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Modern Trade,135,135.0,0,No,30,4050.0,4.8,500
4242,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Modern Trade,135,114.75,15,Yes,27,3098.25,4.3,500
4243,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Modern Trade,135,135.0,0,No,48,6480.0,3.9,500
4244,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Modern Trade,135,108.0,20,Yes,39,4212.0,4.2,500
4245,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Quick Commerce,135,135.0,0,No,43,5805.0,3.8,500
4246,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Quick Commerce,135,135.0,0,No,41,5535.0,4.2,500
4247,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Quick Commerce,135,135.0,0,No,42,5670.0,4.4,500
4248,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Quick Commerce,135,121.5,10,Yes,46,5589.0,4.4,500
4249,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,E-Commerce,135,135.0,0,No,39,5265.0,4.4,500
4250,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,E-Commerce,135,135.0,0,No,46,6210.0,4.7,500
4251,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,E-Commerce,135,135.0,0,No,39,5265.0,4.5,500
4252,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,E-Commerce,135,135.0,0,No,27,3645.0,4.6,500
4253,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Kirana,135,135.0,0,No,19,2565.0,4.3,500
4254,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Kirana,135,135.0,0,No,27,3645.0,4.6,500
4255,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Kirana,135,135.0,0,No,23,3105.0,4.0,500
4256,2023-08-01,Aug 2023,8,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Kirana,135,135.0,0,No,22,2970.0,4.4,500
4257,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Modern Trade,128,128.0,0,No,39,4992.0,4.8,500
4258,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Modern Trade,128,102.4,20,Yes,44,4505.6,4.1,500
4259,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Modern Trade,128,128.0,0,No,37,4736.0,3.8,500
4260,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Modern Trade,128,128.0,0,No,26,3328.0,4.0,500
4261,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Quick Commerce,128,128.0,0,No,47,6016.0,4.5,500
4262,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Quick Commerce,128,128.0,0,No,31,3968.0,4.5,500
4263,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Quick Commerce,128,128.0,0,No,27,3456.0,4.4,500
4264,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Quick Commerce,128,128.0,0,No,31,3968.0,4.6,500
4265,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,E-Commerce,128,115.2,10,Yes,34,3916.8,4.0,500
4266,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,E-Commerce,128,102.4,20,Yes,24,2457.6,4.5,500
4267,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,E-Commerce,128,115.2,10,Yes,42,4838.4,4.4,500
4268,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,E-Commerce,128,128.0,0,No,20,2560.0,4.1,500
4269,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Kirana,128,128.0,0,No,14,1792.0,4.0,500
4270,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Kirana,128,128.0,0,No,13,1664.0,4.1,500
4271,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Kirana,128,128.0,0,No,24,3072.0,4.6,500
4272,2023-08-01,Aug 2023,8,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Kirana,128,108.8,15,Yes,10,1088.0,3.9,500
4273,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Modern Trade,110,104.5,5,Yes,172,17974.0,4.1,250
4274,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Modern Trade,110,110.0,0,No,186,20460.0,3.9,250
4275,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Modern Trade,110,110.0,0,No,173,19030.0,3.8,250
4276,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Modern Trade,110,110.0,0,No,130,14300.0,4.3,250
4277,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Quick Commerce,110,104.5,5,Yes,215,22467.5,3.8,250
4278,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Quick Commerce,110,110.0,0,No,209,22990.0,4.1,250
4279,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Quick Commerce,110,110.0,0,No,171,18810.0,3.9,250
4280,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Quick Commerce,110,110.0,0,No,122,13420.0,4.1,250
4281,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,142,15620.0,4.6,250
4282,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,E-Commerce,110,99.0,10,Yes,95,9405.0,4.1,250
4283,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,E-Commerce,110,110.0,0,No,111,12210.0,4.6,250
4284,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,104,11440.0,4.5,250
4285,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,83,9130.0,4.4,250
4286,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,122,13420.0,4.1,250
4287,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Kirana,110,99.0,10,Yes,102,10098.0,4.4,250
4288,2023-08-01,Aug 2023,8,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Kirana,110,104.5,5,Yes,86,8987.0,3.9,250
4289,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Modern Trade,110,104.5,5,Yes,40,4180.0,3.8,250
4290,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Modern Trade,110,110.0,0,No,79,8690.0,3.8,250
4291,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Modern Trade,110,110.0,0,No,57,6270.0,4.4,250
4292,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Modern Trade,110,110.0,0,No,71,7810.0,4.5,250
4293,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Quick Commerce,110,110.0,0,No,80,8800.0,4.6,250
4294,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Quick Commerce,110,110.0,0,No,56,6160.0,4.5,250
4295,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Quick Commerce,110,110.0,0,No,59,6490.0,4.6,250
4296,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Quick Commerce,110,104.5,5,Yes,57,5956.5,4.0,250
4297,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,89,9790.0,4.5,250
4298,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,E-Commerce,110,110.0,0,No,89,9790.0,4.5,250
4299,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,E-Commerce,110,99.0,10,Yes,65,6435.0,3.7,250
4300,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,50,5500.0,3.7,250
4301,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,38,4180.0,4.4,250
4302,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,29,3190.0,3.7,250
4303,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Kirana,110,104.5,5,Yes,31,3239.5,3.8,250
4304,2023-08-01,Aug 2023,8,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Kirana,110,110.0,0,No,42,4620.0,4.1,250
4305,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Modern Trade,110,110.0,0,No,51,5610.0,4.6,250
4306,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Modern Trade,110,99.0,10,Yes,56,5544.0,4.2,250
4307,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Modern Trade,110,99.0,10,Yes,36,3564.0,4.7,250
4308,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Modern Trade,110,110.0,0,No,58,6380.0,4.2,250
4309,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Quick Commerce,110,110.0,0,No,56,6160.0,3.9,250
4310,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Quick Commerce,110,110.0,0,No,32,3520.0,3.8,250
4311,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Quick Commerce,110,104.5,5,Yes,61,6374.5,4.4,250
4312,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Quick Commerce,110,110.0,0,No,41,4510.0,3.8,250
4313,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,34,3740.0,4.4,250
4314,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,E-Commerce,110,110.0,0,No,37,4070.0,4.7,250
4315,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,E-Commerce,110,110.0,0,No,55,6050.0,4.2,250
4316,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,36,3960.0,3.8,250
4317,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,24,2640.0,3.8,250
4318,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,13,1430.0,4.5,250
4319,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Kirana,110,104.5,5,Yes,30,3135.0,4.7,250
4320,2023-08-01,Aug 2023,8,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Kirana,110,104.5,5,Yes,13,1358.5,4.5,250
4321,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Kolkata,Modern Trade,125,106.25,15,Yes,118,12537.5,3.8,500
4322,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Modern Trade,125,125.0,0,No,149,18625.0,4.2,500
4323,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Patna,Modern Trade,125,125.0,0,No,167,20875.0,4.9,500
4324,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Guwahati,Modern Trade,125,125.0,0,No,139,17375.0,4.0,500
4325,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Kolkata,Quick Commerce,125,125.0,0,No,133,16625.0,4.3,500
4326,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Quick Commerce,125,125.0,0,No,145,18125.0,4.6,500
4327,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Patna,Quick Commerce,125,125.0,0,No,163,20375.0,4.9,500
4328,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Guwahati,Quick Commerce,125,125.0,0,No,89,11125.0,4.7,500
4329,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Kolkata,E-Commerce,125,125.0,0,No,119,14875.0,4.3,500
4330,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Bhubaneswar,E-Commerce,125,125.0,0,No,80,10000.0,4.2,500
4331,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Patna,E-Commerce,125,125.0,0,No,122,15250.0,4.7,500
4332,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Guwahati,E-Commerce,125,125.0,0,No,113,14125.0,4.9,500
4333,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Kolkata,Kirana,125,106.25,15,Yes,146,15512.5,4.7,500
4334,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Kirana,125,125.0,0,No,144,18000.0,4.1,500
4335,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Patna,Kirana,125,125.0,0,No,277,34625.0,4.3,500
4336,2023-08-01,Aug 2023,8,Monster Energy,Monster Original,Green,East India,Guwahati,Kirana,125,125.0,0,No,221,27625.0,3.9,500
4337,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Kolkata,Modern Trade,130,130.0,0,No,112,14560.0,4.0,500
4338,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Modern Trade,130,130.0,0,No,109,14170.0,4.9,500
4339,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Patna,Modern Trade,130,104.0,20,Yes,64,6656.0,4.0,500
4340,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Guwahati,Modern Trade,130,104.0,20,Yes,51,5304.0,4.2,500
4341,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Kolkata,Quick Commerce,130,130.0,0,No,74,9620.0,4.4,500
4342,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,70,9100.0,4.7,500
4343,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Patna,Quick Commerce,130,130.0,0,No,61,7930.0,4.6,500
4344,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Guwahati,Quick Commerce,130,117.0,10,Yes,70,8190.0,3.9,500
4345,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Kolkata,E-Commerce,130,130.0,0,No,49,6370.0,4.7,500
4346,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,E-Commerce,130,130.0,0,No,53,6890.0,4.6,500
4347,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Patna,E-Commerce,130,130.0,0,No,49,6370.0,4.9,500
4348,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Guwahati,E-Commerce,130,130.0,0,No,64,8320.0,4.1,500
4349,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Kolkata,Kirana,130,130.0,0,No,111,14430.0,4.8,500
4350,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Kirana,130,130.0,0,No,113,14690.0,4.3,500
4351,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Patna,Kirana,130,130.0,0,No,84,10920.0,4.1,500
4352,2023-08-01,Aug 2023,8,Monster Energy,Monster Ultra White,White,East India,Guwahati,Kirana,130,130.0,0,No,78,10140.0,4.4,500
4353,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Modern Trade,130,130.0,0,No,65,8450.0,4.6,500
4354,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Modern Trade,130,130.0,0,No,84,10920.0,3.9,500
4355,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Modern Trade,130,110.5,15,Yes,72,7956.0,4.7,500
4356,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Modern Trade,130,130.0,0,No,94,12220.0,4.9,500
4357,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Quick Commerce,130,130.0,0,No,49,6370.0,4.0,500
4358,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,58,7540.0,4.0,500
4359,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Quick Commerce,130,130.0,0,No,79,10270.0,4.0,500
4360,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Quick Commerce,130,110.5,15,Yes,50,5525.0,3.9,500
4361,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,E-Commerce,130,130.0,0,No,74,9620.0,4.5,500
4362,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,E-Commerce,130,130.0,0,No,46,5980.0,4.5,500
4363,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Patna,E-Commerce,130,130.0,0,No,75,9750.0,4.5,500
4364,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,E-Commerce,130,130.0,0,No,63,8190.0,3.9,500
4365,2023-08-01,Aug 2023,8,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Kirana,130,130.0,0,No,120,15600.0,4.1,500
